type,name,latitude_deg,longitude_deg,iso_country,scheduled_service,iata_code
medium_airport,Bucholz Army Air Field,8.720120429992676,167.73199462890625,MH,yes,KWA
small_airport,Dewadaru Airport,-5.80091,110.47838,ID,yes,KWB
large_airport,Guiyang Longdongbao International Airport,26.541805,106.80402,CN,yes,KWE
medium_airport,Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,UA,yes,KWG
large_airport,Kuwait International Airport,29.224487,47.969813,KW,yes,KWI
medium_airport,Gwangju Airport,35.123173,126.805444,KR,yes,KWJ
small_airport,Kwigillingok Airport,59.876499,-163.169005,US,yes,KWK
large_airport,Guilin Liangjiang International Airport,25.219828,110.039553,CN,yes,KWL
medium_airport,Kowanyama Airport,-15.485369,141.752572,AU,yes,KWM
small_airport,Quinhagak Airport,59.7551,-161.845,US,yes,KWN
seaplane_base,West Point Village Seaplane Base,57.770099639899996,-153.548995972,US,yes,KWP
small_airport,Kwethluk Airport,60.790298,-161.444,US,yes,KWT
medium_airport,Kolwezi Airport,-10.7659,25.505699,CD,yes,KWZ
seaplane_base,Kasaan Seaplane Base,55.537399,-132.397995,US,yes,KXA
medium_airport,Sangia Nibandera Airport,-4.338158,121.524047,ID,yes,KXB
small_airport,Koro Island Airport,-17.3458003998,179.42199707,FJ,yes,KXF
medium_airport,Komsomolsk-on-Amur Airport,50.409000396728516,136.9340057373047,RU,yes,KXK
small_airport,Kisoro Airport,-1.2837,29.7197,UG,yes,KXO
large_airport,Konya Airport,37.979,32.561901,TR,yes,KYA
medium_airport,Lanyu Airport,22.027000427246094,121.53500366210938,TW,yes,KYD
small_airport,Karluk Airport,57.565919,-154.453762,US,yes,KYK
medium_airport,Kyaukpyu Airport,19.42639923095703,93.53479766845703,MM,yes,KYP
medium_airport,Kayes Dag Dag Airport,14.482521,-11.399335,ML,yes,KYS
small_airport,Koyukuk Airport,64.876099,-157.727005,US,yes,KYU
medium_airport,Kyzyl Airport,51.669399,94.400597,RU,yes,KYZ
seaplane_base,Zachar Bay Seaplane Base,57.553001,-153.746052,US,yes,KZB
medium_airport,Kozani National Airport Filippos,40.286098,21.840799,GR,yes,KZI
large_airport,Kazan International Airport,55.606201,49.278702,RU,yes,KZN
large_airport,Korkyt Ata International Airport,44.706902,65.592499,KZ,yes,KZO
small_airport,Zafer Airport,39.111107,30.130405,TR,yes,KZR
small_airport,Kastelorizo Airport,36.141701,29.576401,GR,yes,KZS
large_airport,Quatro de Fevereiro International Airport,-8.85837,13.2312,AO,yes,LAD
large_airport,Nadzab Tomodachi International Airport,-6.567995,146.726544,PG,yes,LAE
medium_airport,Purdue University Airport,40.412875,-86.939363,US,yes,LAF
medium_airport,Lages Airport,-27.782101,-50.281502,BR,yes,LAJ
small_airport,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,CA,yes,LAK
medium_airport,Lakeland Linder International Airport,27.989267,-82.020715,US,yes,LAL
medium_airport,Capital Region International Airport,42.777582,-84.585721,US,yes,LAN
large_airport,Laoag International Airport,18.175089,120.531006,PH,yes,LAO
medium_airport,Manuel Márquez de León International Airport,24.072331,-110.362662,MX,yes,LAP
large_airport,Al Abraq International Airport,32.789036,21.954864,LY,yes,LAQ
medium_airport,Laramie Regional Airport,41.31209945678711,-105.67500305175781,US,yes,LAR
large_airport,Harry Reid International Airport,36.083361,-115.151817,US,yes,LAS
medium_airport,Manda Airport,-2.252431,40.912892,KE,yes,LAU
medium_airport,Lawton Fort Sill Regional Airport,34.567699,-98.416603,US,yes,LAW
large_airport,Los Angeles International Airport,33.942501,-118.407997,US,yes,LAX
large_airport,Leeds Bradford Airport,53.865898,-1.66057,GB,yes,LBA
medium_airport,Lubbock Preston Smith International Airport,33.663601,-101.822998,US,yes,LBB
medium_airport,Lübeck Blankensee Airport,53.805401,10.7192,DE,yes,LBC
large_airport,Khujand International Airport,40.215401,69.694702,TJ,yes,LBD
medium_airport,Arnold Palmer Regional Airport,40.275902,-79.4048,US,yes,LBE
medium_airport,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,US,yes,LBF
large_airport,Paris-Le Bourget International Airport,48.962276,2.436539,FR,yes,LBG
seaplane_base,Palm Beach Seaplane Base,-33.5871,151.3234,AU,yes,LBH
small_airport,Komodo Airport,-8.480694,119.888306,ID,yes,LBJ
medium_airport,Liberal Mid-America Regional Airport,37.0442009,-100.9599991,US,yes,LBL
small_airport,Long Banga Airport,3.202138,115.401811,MY,yes,LBP
small_airport,Lábrea Airport,-7.27897,-64.769501,BR,yes,LBR
medium_airport,Labasa Airport,-16.4667,179.339996,FJ,yes,LBS
medium_airport,Labuan Airport,5.301667,115.248333,MY,yes,LBU
large_airport,Libreville Leon M'ba International Airport,0.458951,9.41214,GA,yes,LBV
small_airport,Yuvai Semaring Airport,3.900495,115.690089,ID,yes,LBW
large_airport,Larnaca International Airport,34.875099,33.624901,CY,yes,LCA
small_airport,André Antônio Maggi Airport,-15.1934,-59.3848,BR,yes,LCB
medium_airport,Golosón International Airport,15.7425,-86.852997,HN,yes,LCE
medium_airport,A Coruña Airport,43.302101,-8.37726,ES,yes,LCG
medium_airport,Lake Charles Regional Airport,30.126100540161133,-93.22329711914062,US,yes,LCH
large_airport,Łódź Władysław Reymont Airport,51.721901,19.3981,PL,yes,LCJ
medium_airport,Rickenbacker International Airport,39.813801,-82.927803,US,yes,LCK
small_airport,Virgilio Barco Vargas (La Chorrera) Airport,-1.456361,-72.801086,CO,yes,LCR
medium_airport,Liancheng Guanzhishan Airport,25.67592,116.745907,CN,yes,LCX
medium_airport,London City Airport,51.505299,0.055278,GB,yes,LCY
medium_airport,Governor José Richa Airport,-23.334375,-51.128365,BR,yes,LDB
medium_airport,Tarbes-Lourdes-Pyrénées Airport,43.178699,-0.006439,FR,yes,LDE
small_airport,Leshukonskoye Airport,64.896004,45.723,RU,yes,LDG
small_airport,Lord Howe Island Airport,-31.538204,159.07546,AU,yes,LDH
medium_airport,Yichun Lindu Airport,47.752056,129.019125,CN,yes,LDS
medium_airport,Lahad Datu Airport,5.03241,118.32376,MY,yes,LDU
medium_airport,Saint-Laurent-du-Maroni Airport,5.481891,-54.034964,GF,yes,LDX
medium_airport,City of Derry Airport,55.042801,-7.16111,GB,yes,LDY
medium_airport,Learmonth Airport,-22.235201,114.090024,AU,yes,LEA
medium_airport,Lebanon Municipal Airport,43.626098632799994,-72.30419921880001,US,yes,LEB
small_airport,Coronel Horácio de Mattos Airport,-12.4823,-41.277,BR,yes,LEC
large_airport,Pulkovo Airport,59.800301,30.262501,RU,yes,LED
medium_airport,Almería Airport,36.843899,-2.3701,ES,yes,LEI
large_airport,Leipzig/Halle Airport,51.420657,12.232705,DE,yes,LEJ
small_airport,Lake Evella Airport,-12.498900413513184,135.80599975585938,AU,yes,LEL
medium_airport,León Airport,42.590709,-5.653406,ES,yes,LEN
small_airport,Land's End Airport,50.102798,-5.67056,GB,yes,LEQ
medium_airport,Leinster Airport,-27.843299865722656,120.7030029296875,AU,yes,LER
medium_airport,Alfredo Vásquez Cobo International Airport,-4.191147,-69.942003,CO,yes,LET
medium_airport,Pirineus - la Seu d'Urgel Airport,42.3386,1.40917,ES,yes,LEU
small_airport,Levuka Airfield,-17.7110996246,178.759002686,FJ,yes,LEV
medium_airport,Blue Grass Airport,38.035066,-84.606738,US,yes,LEX
medium_airport,Lamerd Airport,27.3727,53.188801,IR,yes,LFM
medium_airport,Linfen Yaodu Airport,36.132629,111.641236,CN,yes,LFQ
medium_airport,Lafayette Regional Airport,30.205299,-91.987602,US,yes,LFT
large_airport,Lomé–Tokoin International Airport,6.16561,1.25451,TG,yes,LFW
large_airport,LaGuardia Airport,40.777199,-73.872597,US,yes,LGA
large_airport,Long Beach International Airport,33.816523,-118.149891,US,yes,LGB
medium_airport,Liège Airport,50.638574,5.443897,BE,yes,LGG
medium_airport,Deadman's Cay Airport,23.1790008545,-75.09359741210001,BS,yes,LGI
large_airport,Langkawi International Airport,6.32973,99.728699,MY,yes,LGK
small_airport,Long Lellang Airport,3.4210000038099997,115.153999329,MY,yes,LGL
large_airport,London Gatwick Airport,51.148744,-0.185739,GB,yes,LGW
small_airport,Shannan Longzi Airport,28.422422,92.348082,CN,yes,LGZ
large_airport,Allama Iqbal International Airport,31.521601,74.403603,PK,yes,LHE
medium_airport,Lightning Ridge Airport,-29.452857,147.977146,AU,yes,LHG
medium_airport,Lachin International Airport,39.883787,46.363137,AZ,yes,LHL
large_airport,London Heathrow Airport,51.470748,-0.459909,GB,yes,LHR
medium_airport,Las Heras Airport,-46.538517,-68.965323,AR,yes,LHS
large_airport,Lanzhou Zhongchuan International Airport,36.515202,103.620003,CN,yes,LHW
medium_airport,Lifou Airport,-20.774563,167.239328,NC,yes,LIF
medium_airport,Limoges Airport,45.862801,1.17944,FR,yes,LIG
large_airport,Lihue Airport,21.974393,-159.337146,US,yes,LIH
small_airport,Likiep Airport,9.82316,169.307999,MH,yes,LIK
large_airport,Lille Airport,50.566564,3.102429,FR,yes,LIL
large_airport,Jorge Chávez International Airport,-12.0219,-77.114305,PE,yes,LIM
large_airport,Milano Linate Airport,45.445099,9.27674,IT,yes,LIN
medium_airport,Limón International Airport,9.95796,-83.022003,CR,yes,LIO
large_airport,Daniel Oduber Quirós International Airport,10.5933,-85.544403,CR,yes,LIR
large_airport,Lisbon Humberto Delgado Airport,38.7813,-9.13592,PT,yes,LIS
medium_airport,Bill & Hillary Clinton National Airport/Adams Field,34.729222,-92.223591,US,yes,LIT
medium_airport,Loikaw Airport,19.691499710083008,97.21479797363281,MM,yes,LIW
large_airport,Lijiang Sanyi International Airport,26.677483,100.244944,CN,yes,LJG
large_airport,Ljubljana Jože Pučnik Airport,46.223701,14.4576,SI,yes,LJU
small_airport,Larantuka Gewayentana Airport,-8.274424,123.002,ID,yes,LKA
small_airport,Lakeba Island Airport,-18.1991996765,-178.817001343,FJ,yes,LKB
seaplane_base,Kenmore Air Harbor Seaplane Base,47.629002,-122.338997,US,yes,LKE
small_airport,Lasikin Airport,2.411328,96.327722,ID,yes,LKI
medium_airport,"Lakselv Airport, Banak",70.068802,24.973499,NO,yes,LKL
small_airport,Bolaang Mongondow Airport,0.88855,124.033634,ID,yes,LKM
medium_airport,Leknes Airport,68.152496337891,13.609399795532,NO,yes,LKN
large_airport,Chaudhary Charan Singh International Airport,26.760599,80.889297,IN,yes,LKO
large_airport,Luleå Airport,65.5438,22.122,SE,yes,LLA
small_airport,Libo Airport,25.4525,107.961667,CN,yes,LLB
medium_airport,Yongzhou Lingling Airport,26.338661,111.610043,CN,yes,LLF
small_airport,Lankaran International Airport,38.757919,48.807042,AZ,yes,LLK
small_airport,Bua - Palopo Lagaligo Airport,-3.08227,120.244823,ID,yes,LLO
heliport,Alluitsup Paa Heliport,60.46445,-45.56917,GL,yes,LLU
medium_airport,Lüliang Dawu Airport,37.683333,111.142778,CN,yes,LLV
large_airport,Kamuzu International Airport,-13.7894,33.780998,MW,yes,LLW
small_airport,Minchumina Airport,63.886002,-152.302002,US,yes,LMA
small_airport,La Macarena Airport,2.17565,-73.78674,CO,yes,LMC
medium_airport,Le Mans-Arnage Airport,47.948604,0.201702,FR,yes,LME
medium_airport,Valle del Fuerte International Airport,25.685503,-109.081159,MX,yes,LMM
medium_airport,Limbang Airport,4.808300018310547,115.01000213623047,MY,yes,LMN
medium_airport,Lampedusa Airport,35.497898,12.6181,IT,yes,LMP
small_airport,Lake Murray Airport,-7.00992012024,141.494003296,PG,yes,LMY
small_airport,Lamen Bay Airport,-16.584199905400002,168.158996582,VU,yes,LNB
small_airport,Lonorore Airport,-15.865599632299999,168.17199707,VU,yes,LNE
medium_airport,Lincang Boshang Airport,23.7381,100.025002,CN,yes,LNJ
medium_airport,Lincoln Airport,40.844882,-96.76178,US,yes,LNK
medium_airport,Longnan Chengzhou Airport,33.789918,105.790014,CN,yes,LNL
medium_airport,Leonora Airport,-28.87809944152832,121.31500244140625,AU,yes,LNO
medium_airport,Lancaster Airport,40.121700286865234,-76.29609680175781,US,yes,LNS
small_airport,Robert Atty Bessing,3.575256,116.619769,ID,yes,LNU
small_airport,Londolovit Airport,-3.04361009598,152.628997803,PG,yes,LNV
medium_airport,Lanai Airport,20.785675,-156.951324,US,yes,LNY
large_airport,Linz-Hörsching Airport,48.235362,14.188128,AT,yes,LNZ
small_airport,Longana Airport,-15.3066997528,167.966995239,VU,yes,LOD
medium_airport,Loei Airport,17.43910026550293,101.72200012207031,TH,yes,LOE
small_airport,Ciudad de Catamayo Airport,-3.995606,-79.371902,EC,yes,LOH
large_airport,Lombok International Airport,-8.759962,116.278169,ID,yes,LOP
large_airport,Murtala Muhammed International Airport,6.57737,3.32116,NG,yes,LOS
large_airport,Gran Canaria Airport,27.9319,-15.3866,ES,yes,LPA
large_airport,El Alto International Airport,-16.510272,-68.189416,BO,yes,LPB
small_airport,La Pedrera Airport,-1.324882,-69.581294,CO,yes,LPD
medium_airport,Liupanshui Yuezhao Airport,26.609417,104.979,CN,yes,LPF
large_airport,Linköping City Airport,58.404909,15.684499,SE,yes,LPI
medium_airport,Lipetsk Airport,52.70280075073242,39.53779983520508,RU,yes,LPK
large_airport,Liverpool John Lennon Airport,53.334863,-2.849637,GB,yes,LPL
small_airport,Lamap Airport,-16.4611228,167.829253,VU,yes,LPM
large_airport,Lappeenranta Airport,61.044601,28.144743,FI,yes,LPP
large_airport,Luang Phabang International Airport,19.904273,102.167191,LA,yes,LPQ
small_airport,Lopez Island Airport,48.4838981628418,-122.93800354003906,US,yes,LPS
medium_airport,Lampang Airport,18.27090072631836,99.50420379638672,TH,yes,LPT
small_airport,Long Apung Airport,1.706932,114.969934,ID,yes,LPU
small_airport,Le Puy-Loudes Airfield,45.0807,3.76289,FR,yes,LPY
small_airport,Caucaya Airport,-0.182278,-74.7708,CO,yes,LQM
medium_airport,Laredo International Airport,27.5438,-99.461601,US,yes,LRD
medium_airport,Longreach Airport,-23.4342,144.279999,AU,yes,LRE
medium_airport,La Rochelle Île de Ré Airport,46.179199,-1.19528,FR,yes,LRH
large_airport,Casa De Campo International Airport,18.452222,-68.911111,DO,yes,LRM
medium_airport,Lar Airport,27.6747,54.383301,IR,yes,LRR
small_airport,Leros Airport,37.184898,26.800301,GR,yes,LRS
medium_airport,Lorient South Brittany (Bretagne Sud) Airport,47.760601,-3.44,FR,yes,LRT
medium_airport,Las Cruces International Airport,32.289398,-106.921997,US,yes,LRU
small_airport,Los Roques Airport,11.946935,-66.668333,VE,yes,LRV
small_airport,Losuia Airport,-8.505820274353027,151.08099365234375,PG,yes,LSA
medium_airport,La Florida Airport,-29.916201,-71.199501,CL,yes,LSC
medium_airport,La Crosse Regional Airport,43.879002,-91.256699,US,yes,LSE
medium_airport,Lashio Airport,22.9778995513916,97.752197265625,MM,yes,LSH
medium_airport,Sumburgh Airport,59.878899,-1.29556,GB,yes,LSI
medium_airport,Josefa Camejo International Airport,11.780775,-70.151497,VE,yes,LSP
medium_airport,Alas Leuser Airport,3.391456,97.863726,ID,yes,LSR
medium_airport,Launceston Airport,-41.544935,147.210785,AU,yes,LST
small_airport,Malikus Saleh Airport,5.22668,96.950302,ID,yes,LSW
medium_airport,Lismore Airport,-28.830689,153.258419,AU,yes,LSY
medium_airport,Ghadames Airport,30.145484,9.702095,LY,yes,LTD
medium_airport,Altai Airport,46.376399993896484,96.22109985351562,MN,yes,LTI
medium_airport,Latakia International Airport,35.4011,35.9487,SY,yes,LTK
medium_airport,Lethem Airport,3.37276,-59.789398,GY,yes,LTM
large_airport,London Luton Airport,51.874699,-0.368333,GB,yes,LTN
large_airport,Loreto International Airport,25.989549,-111.348408,MX,yes,LTO
small_airport,La Môle Airport,43.205399,6.482,FR,yes,LTT
medium_airport,Murod Kond Airport,18.411501,76.464699,IN,yes,LTU
medium_airport,Cotopaxi International Airport,-0.906833,-78.615799,EC,yes,LTX
medium_airport,Tenzing-Hillary Airport,27.686768,86.729479,NP,yes,LUA
medium_airport,Luderitz Airport,-26.687400817871094,15.242899894714355,NA,yes,LUD
medium_airport,Lugano Airport,46.004299,8.91058,CH,yes,LUG
medium_airport,Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945,US,yes,LUK
medium_airport,Dehong Mangshi International Airport,24.4011,98.5317,CN,yes,LUM
large_airport,Kenneth Kaunda International Airport,-15.330833,28.452722,ZM,yes,LUN
small_airport,Kalaupapa Airport,21.211,-156.973999,US,yes,LUP
medium_airport,Brigadier Mayor D Cesar Raul Ojeda Airport,-33.273201,-66.3564,AR,yes,LUQ
medium_airport,Cape Lisburne LRRS Airport,68.875099,-166.110001,US,yes,LUR
medium_airport,Karel Sadsuitubun Airport,-5.760278,132.759444,ID,yes,LUV
large_airport,Luxembourg-Findel International Airport,49.626845,6.212134,LU,yes,LUX
large_airport,Lublin Airport,51.240157,22.713461,PL,yes,LUZ
large_airport,Harry Mwanga Nkumbula International Airport,-17.821524,25.819642,ZM,yes,LVI
small_airport,Laverton Airport,-28.614267,122.428673,AU,yes,LVO
medium_airport,Greenbrier Valley Airport,37.857914,-80.400438,US,yes,LWB
small_airport,Lerwick / Tingwall Airport,60.1922,-1.24361,GB,yes,LWK
large_airport,Shirak International Airport,40.750401,43.859299,AM,yes,LWN
large_airport,Lviv International Airport,49.8125,23.9561,UA,yes,LWO
medium_airport,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844,US,yes,LWS
small_airport,Lawas Airport,4.84917,115.407997,MY,yes,LWY
large_airport,Lhasa Gonggar International Airport,29.298001,90.911951,CN,yes,LXA
small_airport,Luang Namtha Airport,20.966999,101.400002,LA,yes,LXG
large_airport,Luxor International Airport,25.671018,32.706446,EG,yes,LXR
small_airport,Limnos Airport,39.917098999,25.236299514799995,GR,yes,LXS
large_airport,Luoyang Beijiao Airport,34.7411,112.388,CN,yes,LYA
medium_airport,Lycksele Airport,64.548302,18.7162,SE,yes,LYC
large_airport,Lianyungang Huaguoshan International Airport,34.41406,119.17899,CN,yes,LYG
medium_airport,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,US,yes,LYH
medium_airport,Linyi Qiyang Airport,35.052918,118.411828,CN,yes,LYI
large_airport,Faisalabad International Airport,31.364923,72.995319,PK,yes,LYP
medium_airport,"Svalbard Airport, Longyear",78.246101,15.4656,NO,yes,LYR
large_airport,Lyon Saint-Exupéry Airport,45.725996,5.090139,FR,yes,LYS
medium_airport,Langzhong Gucheng Airport,31.50191,106.034417,CN,yes,LZG
medium_airport,Liuzhou Bailian Airport / Bailian Air Base,24.2075,109.390999,CN,yes,LZH
medium_airport,Matsu Nangan Airport,26.159656,119.958376,TW,yes,LZN
medium_airport,Luzhou Yunlong Airport,29.030357,105.468407,CN,yes,LZO
medium_airport,Nyingchi Mainling Airport,29.303301,94.335297,CN,yes,LZY
large_airport,Chennai International Airport,12.990005,80.169296,IN,yes,MAA
medium_airport,João Correa da Rocha Airport,-5.36859,-49.138,BR,yes,MAB
large_airport,Adolfo Suárez Madrid–Barajas Airport,40.493407,-3.572249,ES,yes,MAD
medium_airport,Midland International Air and Space Port,31.942499,-102.202003,US,yes,MAF
medium_airport,Madang Airport,-5.20707988739,145.789001465,PG,yes,MAG
large_airport,Menorca Airport,39.862598,4.21865,ES,yes,MAH
large_airport,Marshall Islands International Airport,7.06511,171.271656,MH,yes,MAJ
medium_airport,Malakal International Airport,9.558739,31.651937,SS,yes,MAK
medium_airport,General Servando Canales International Airport,25.7698993683,-97.5252990723,MX,yes,MAM
large_airport,Manchester Airport,53.349375,-2.279521,GB,yes,MAN
large_airport,Eduardo Gomes International Airport,-3.03861,-60.049702,BR,yes,MAO
medium_airport,Mae Sot Airport,16.699899673461914,98.54509735107422,TH,yes,MAQ
large_airport,La Chinita International Airport,10.557542,-71.729307,VE,yes,MAR
medium_airport,Momote Airport,-2.06189,147.423996,PG,yes,MAS
medium_airport,Maupiti Airport,-16.42650032043457,-152.24400329589844,PF,yes,MAU
medium_airport,Eugenio Maria De Hostos Airport,18.255699157714844,-67.14849853515625,PR,yes,MAZ
large_airport,Moi International Airport,-4.03483,39.5942,KE,yes,MBA
medium_airport,Mmabatho International Airport,-25.798400878900004,25.548000335699996,ZA,yes,MBD
medium_airport,Monbetsu Airport,44.303901672399995,143.404006958,JP,yes,MBE
medium_airport,Songwe Airport,-8.919942,33.273981,TZ,yes,MBI
large_airport,Sangster International Airport,18.50342,-77.91323,JM,yes,MBJ
small_airport,Manistee County Blacker Airport,44.272707,-86.246495,US,yes,MBL
medium_airport,MBS International Airport,43.533181,-84.083104,US,yes,MBS
medium_airport,Moises R. Espinosa Airport,12.369682,123.630095,PH,yes,MBT
medium_airport,Melbourne Moorabbin Airport,-37.977765,145.099799,AU,yes,MBW
medium_airport,Maribor Edvard Rusjan Airport,46.4799,15.6861,SI,yes,MBX
medium_airport,Merced Regional Macready Field,37.284698,-120.514,US,yes,MCE
medium_airport,McGrath Airport,62.95289993,-155.6060028,US,yes,MCG
large_airport,Kansas City International Airport,39.301699,-94.713893,US,yes,MCI
medium_airport,McCook Ben Nelson Regional Airport,40.207787,-100.592794,US,yes,MCK
heliport,Monaco Heliport,43.725798,7.419673,MC,yes,MCM
medium_airport,Middle Georgia Regional Airport,32.69279861450195,-83.64920043945312,US,yes,MCN
large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,US,yes,MCO
medium_airport,Macapá - Alberto Alcolumbre International Airport,0.050664,-51.072201,BR,yes,MCP
large_airport,Muscat International Airport,23.600218,58.285268,OM,yes,MCT
small_airport,McArthur River Mine Airport,-16.4424991608,136.083999634,AU,yes,MCV
medium_airport,Mason City Municipal Airport,43.159801,-93.329716,US,yes,MCW
large_airport,Makhachkala Uytash International Airport,42.816799,47.652302,RU,yes,MCX
large_airport,Sunshine Coast Airport,-26.593324,153.08319,AU,yes,MCY
large_airport,Zumbi dos Palmares International Airport,-9.512559,-35.791839,BR,yes,MCZ
large_airport,Sam Ratulangi International Airport,1.548591,124.92625,ID,yes,MDC
large_airport,Jose Maria Córdova International Airport,6.16454,-75.4231,CO,yes,MDE
medium_airport,Mudanjiang Hailang International Airport,44.525172,129.568634,CN,yes,MDG
medium_airport,Makurdi Airport,7.70388,8.61394,NG,yes,MDI
medium_airport,Mbandaka Airport,0.0226000007242,18.2887001038,CD,yes,MDK
large_airport,Mandalay International Airport,21.702199935913086,95.97789764404297,MM,yes,MDL
medium_airport,Ástor Piazzola International Airport,-37.9342,-57.5733,AR,yes,MDQ
medium_airport,Harrisburg International Airport,40.192838,-76.762333,US,yes,MDT
medium_airport,Mendi Airport,-6.14774,143.656998,PG,yes,MDU
large_airport,Chicago Midway International Airport,41.785999,-87.752403,US,yes,MDW
large_airport,Governor Francisco Gabrielli International Airport,-32.831699,-68.7929,AR,yes,MDZ
medium_airport,Melbourne Essendon Airport,-37.7281,144.901993,AU,yes,MEB
medium_airport,Eloy Alfaro International Airport,-0.9460780024528503,-80.67880249023438,EC,yes,MEC
large_airport,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,SA,yes,MED
medium_airport,Maré Airport,-21.482438,168.038465,NC,yes,MEE
medium_airport,Malanje Airport,-9.525090217590332,16.312400817871094,AO,yes,MEG
medium_airport,Mehamn Airport,71.029701,27.8267,NO,yes,MEH
medium_airport,Key Field / Meridian Regional Airport,32.3326,-88.7519,US,yes,MEI
large_airport,Melbourne Airport,-37.670732,144.837898,AU,yes,MEL
large_airport,Memphis International Airport,35.043845,-89.97634,US,yes,MEM
medium_airport,Cut Nyak Dhien Airport,4.040998,96.253312,ID,yes,MEQ
large_airport,Mexico City Benito Juárez International Airport,19.435822,-99.07033,MX,yes,MEX
small_airport,Mafia Airport,-7.917478,39.668502,TZ,yes,MFA
medium_airport,McAllen Miller International Airport,26.176141,-98.237965,US,yes,MFE
small_airport,Muzaffarabad Airport,34.338835,73.508886,PK,yes,MFG
small_airport,Moala Airport,-18.566699981699998,179.951004028,FJ,yes,MFJ
medium_airport,Matsu Beigan Airport,26.22414,120.002679,TW,yes,MFK
large_airport,Macau International Airport,22.149599,113.592003,MO,yes,MFM
medium_airport,Rogue Valley International-Medford Airport,42.374199,-122.873001,US,yes,MFR
large_airport,Mfuwe International Airport,-13.2589,31.9366,ZM,yes,MFU
large_airport,Augusto C. Sandino (Managua) International Airport,12.1415,-86.168198,NI,yes,MGA
medium_airport,Mount Gambier Airport,-37.744382,140.780561,AU,yes,MGB
medium_airport,Michigan City Municipal Airport,41.7033,-86.821198,US,yes,MGC
medium_airport,Regional de Maringá - Sílvio Name Júnior Airport,-23.47606,-52.016187,BR,yes,MGF
medium_airport,Margate Airport,-30.8574008942,30.343000412,ZA,yes,MGH
medium_airport,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,US,yes,MGM
large_airport,Aden Adde International Airport,2.01444,45.304699,SO,yes,MGQ
small_airport,Milingimbi Airport,-12.0944004059,134.893997192,AU,yes,MGT
medium_airport,Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.643305,-79.917598,US,yes,MGW
medium_airport,Myeik Airport,12.439800262451172,98.62149810791016,MM,yes,MGZ
small_airport,Mocopulli Airport,-42.340388,-73.715693,CL,yes,MHC
large_airport,Mashhad International Airport,36.234821,59.642949,IR,yes,MHD
medium_airport,Mannheim-City Airport,49.473057,8.514167,DE,yes,MHG
medium_airport,Leonard M. Thompson International Airport,26.510711,-77.084262,BS,yes,MHH
medium_airport,Manhattan Regional Airport,39.14099884033203,-96.6707992553711,US,yes,MHK
small_airport,Manaoba Airport,-8.325008,160.80051,SB,yes,MHM
large_airport,Mariehamn Airport,60.1222,19.898199,FI,yes,MHQ
medium_airport,Manchester-Boston Regional Airport,42.932598,-71.435699,US,yes,MHT
medium_airport,Mount Hotham Airport,-37.0475006104,147.333999634,AU,yes,MHU
small_airport,Manihiki Island Airport,-10.38091,-160.999424,CK,yes,MHX
large_airport,Miami International Airport,25.796011,-80.289751,US,yes,MIA
large_airport,Manuel Crescencio Rejón International Airport,20.930485,-89.645462,MX,yes,MID
medium_airport,Mianyang Nanjiao Airport,31.428101,104.740997,CN,yes,MIG
medium_airport,Frank Miloye Milenkowichi–Marília State Airport,-22.196899,-49.926485,BR,yes,MII
small_airport,Mili Island Airport,6.084754,171.731419,MH,yes,MIJ
medium_airport,Merimbula Airport,-36.9085998535,149.901000977,AU,yes,MIM
medium_airport,Monastir Habib Bourguiba International Airport,35.75809860229492,10.75469970703125,TN,yes,MIR
small_airport,Misima Island Airport,-10.689200401299999,152.837997437,PG,yes,MIS
large_airport,Maiduguri International Airport,11.854163,13.080702,NG,yes,MIU
small_airport,Majkin Airport,8.163362,168.173862,MH,yes,MJE
medium_airport,"Mosjøen Airport, Kjærstad",65.783997,13.2149,NO,yes,MJF
large_airport,Mitiga International Airport,32.89177,13.287878,LY,yes,MJI
medium_airport,Shark Bay Airport,-25.897294,113.575802,AU,yes,MJK
medium_airport,Mbuji Mayi Airport,-6.121240139010001,23.569000244099996,CD,yes,MJM
large_airport,Amborovy Airport,-15.666842,46.351233,MG,yes,MJN
medium_airport,Mytilene International Airport,39.057406,26.598629,GR,yes,MJT
small_airport,Motygino Airport,58.180921,94.745272,RU,yes,MJY
medium_airport,Mirny Airport,62.534698486328125,114.03900146484375,RU,yes,MJZ
large_airport,General Mitchell International Airport,42.947201,-87.896599,US,yes,MKE
medium_airport,Muskegon County Airport,43.169498,-86.238197,US,yes,MKG
medium_airport,Molokai Airport,21.152901,-157.095993,US,yes,MKK
medium_airport,McKellar-Sipes Regional Airport,35.599899,-88.915604,US,yes,MKL
medium_airport,Mukah Airport,2.881944,112.043333,MY,yes,MKM
medium_airport,Makemo Airport,-16.5839,-143.658005,PF,yes,MKP
